101402182	01	014	02	01	2006	2	1	S	07	1	1	1	2	1	2	0	3	0
101402183	01	014	02	01	2006	2	1	S	02	1	3	1	3	1	1	0	5	0
101402184	01	014	02	01	2006	2	1	S	06	1	1	1	2	1	1	4	5	0
101402185	01	014	02	01	2006	2	1	S	10	1	1	1	2	5	1	3	5	0
101402186	01	014	02	01	2006	2	1	S	10	1	1	1	2	5	1	2	3	0
101402187	01	014	02	01	2006	2	1	S	10	1	1	1	2	1	2	0	5	0
101402188	01	014	02	01	2006	2	1	S	06	1	3	1	2	1	2	0	5	0
101402189	01	014	02	01	2006	2	1	S	06	1	1	1	2	5	1	2	5	2
101402190	01	014	02	01	2006	2	1	S	08	1	3	1	2	1	2	4	3	0
101402192	01	014	02	01	2006	2	1	S	10	1	3	1	2	1	1	3	3	0
101402194	01	014	02	01	2006	2	2	S	04	1	3	1	3	5	2	0	5	0
101402195	01	014	02	01	2006	2	1	S	05	1	1	1	2	1	1	0	5	0
101402196	01	014	02	01	2006	2	1	S	10	1	1	1	2	5	2	3	5	4
101402197	01	014	02	01	2006	2	1	S	06	1	3	1	2	1	1	0	5	0
101402198	01	014	02	01	2006	2	1	S	10	1	1	1	1	5	2	0	5	0
101402199	01	014	02	01	2006	2	1	S	08	1	3	1	2	5	2	2	3	0
101402200	01	014	02	01	2006	2	1	S	07	1	1	1	2	1	1	4	5	0
101402201	01	014	02	01	2006	2	1	S	09	1	1	1	2	5	2	0	5	0
101402202	01	014	02	01	2006	2	1	S	08	1	1	1	2	1	1	4	5	0
101402203	01	014	02	01	2006	2	1	S	15	1	1	1	2	5	2	2	3	2
101402204	01	014	02	01	2006	2	1	S	09	1	1	1	2	1	2	4	3	3
101402205	01	014	02	01	2006	2	1	S	07	1	3	1	2	1	2	3	5	0
101402207	01	014	02	01	2006	2	1	S	08	1	1	1	2	1	2	4	5	0
101402208	01	014	02	01	2006	2	1	S	07	1	1	1	2	1	1	2	5	0
101402209	01	014	02	01	2006	2	1	S	10	1	1	1	2	1	2	4	3	0
101402210	01	014	02	01	2006	2	1	S	08	1	1	1	2	1	2	4	5	0
101402211	01	014	02	01	2006	2	1	S	08	1	1	1	2	1	2	4	5	2
101402212	01	014	02	01	2006	2	1	S	06	1	1	1	2	1	1	3	5	0
101402214	01	014	02	01	2006	2	1	S	06	1	1	1	1	1	2	4	5	0
101402216	01	014	02	01	2006	2	1	S	10	1	1	1	2	1	2	2	3	0
101402217	01	014	02	01	2006	2	1	S	05	1	1	1	2	1	1	2	5	0
101402218	01	014	02	01	2006	2	1	S	07	1	1	1	2	1	2	2	5	0
101402219	01	014	02	01	2006	2	1	S	07	1	3	1	2	1	2	0	3	0
101401034	01	014	01	01	2006	2	1	S	11	1	1	1	2	5	1	0	3	0
101401042	01	014	01	01	2006	1	1	S	07	1	1	1	2	1	1	0	0	0
101401048	01	014	01	01	2006	1	1	S	06	1	1	1	2	1	1	0	0	0
101401049	01	014	01	01	2006	1	1	S	13	1	1	1	2	1	1	0	5	1
101401055	01	014	01	01	2006	1	1	S	08	1	1	1	2	1	2	0	5	0
101401058	01	014	01	01	2006	1	1	S	09	1	1	1	2	5	1	0	3	2
101401064	01	014	01	01	2006	1	1	S	16	1	1	1	1	1	1	1	2	0
101401086	01	014	01	01	2006	2	1	S	06	1	3	1	2	1	1	3	0	0
101401090	01	014	01	01	2006	2	1	S	04	1	1	1	2	1	1	0	0	0
